row_key	Atlas	dataset_title	pmid	doi	portal_url	citation	paper_figures
scds0000040|SCSP0000406_HCC1937_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000454_HNSCCUM-03T_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000459_LoVo_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000395_all_scRNA_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000396_all_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000397_786-O_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000398_A549_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000399_BT-474_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000400_BT-549_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000401_Caco-2_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000403_DLD-1_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000407_HCT-15_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000408_HCT-8_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000410_HK-2_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000411_HL60_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000412_HNSCCUM-02T_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000413_HNSCCUM-03T_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000415_HT-29_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000416_Huh7_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000417_K-562_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000418_LoVo_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000420_MCF7_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000421_MDA-MB-231_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000422_MDA-MB-361_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000423_MDA-MB-453_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000424_MDA-MB-468_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000425_RKO_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000426_RPE-1_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000428_SCC-4_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000429_SF268_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000430_SF295_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000431_SNB75_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000432_SW480_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000433_T-47D_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000434_ZR-75-1_snATAC_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000435_786-O_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000436_A-253_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000437_A549_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000438_BT-474_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000439_BT-549_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000440_Caco-2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000441_Caco-2_2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000442_COLO-205_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000443_DLD-1_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000444_FaDu_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000445_Hap1_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000446_HCC1937_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000447_HCT-116_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000448_HCT-15_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000449_HCT-8_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000450_HeLa_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000451_Hep-G2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000452_HK-2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000453_HNSCCUM-02T_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000455_Hs-578T_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000456_HT-29_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000457_Huh7_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000458_K-562_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000460_LS-174T_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000461_MCF7_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000462_MDA-MB-231_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000463_MDA-MB-231_2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000464_MDA-MB-361_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000465_MDA-MB-453_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000466_MDA-MB-468_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000467_RKO_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000468_RPE-1_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000469_RPMI-8226_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000470_SCC-4_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
scds0000040|SCSP0000471_SCC-4_2_processed.h5ad	SCDS0000040	Single-cell atlas of human cell lines		10.1038/s41467-023-43991-9	https://db.cngb.org/cdcp/dataset/SCDS0000040	Zhu, Q., Zhao, X., Zhang, Y. et al. Single cell multi-omics reveal intra-cell-line heterogeneity across human cancer cell lines. Nat Commun 14, 8170 (2023). https://doi.org/10.1038/s41467-023-43991-9	
